run_id,lineAvailability,unplannedDowntimeCount,unplannedDowntimeMinutes,avgCycleMinutes,changeoverEventCount,wipPeak,rippleEffectMinutes,failurePredictionLeadTime,maintenanceCost,plannedMaintMinutes,completedCount
113,1.000000,0,0.00,65.0163,153,117,0.00,0.0000,0.00,0.00,921
114,1.000000,0,0.00,63.4882,135,87,0.00,0.0000,0.00,0.00,934
115,1.000000,0,0.00,63.4896,130,98,0.00,0.0000,0.00,0.00,954
116,1.000000,0,0.00,65.8944,147,105,0.00,0.0000,0.00,0.00,927
117,1.000000,0,0.00,63.7063,139,99,0.00,0.0000,0.00,0.00,957
118,1.000000,0,0.00,63.3126,133,87,0.00,0.0000,14034.61,5613.84,961
119,1.000000,0,0.00,63.4929,128,90,0.00,0.0000,0.00,0.00,924
120,1.000000,0,0.00,63.3025,143,103,0.00,0.0000,9624.73,3849.89,1012
121,1.000000,0,0.00,63.5916,135,98,0.00,0.0000,12881.99,5152.80,948
122,1.000000,0,0.00,64.7321,158,107,0.00,0.0000,0.00,0.00,957
123,1.000000,0,0.00,63.6404,141,107,0.00,0.0000,0.00,0.00,927
124,1.000000,0,0.00,63.5656,123,91,0.00,0.0000,0.00,0.00,920
125,1.000000,0,0.00,63.4181,140,90,0.00,0.0000,14722.47,5888.99,1016
126,1.000000,0,0.00,65.4188,174,122,0.00,0.0000,10663.65,4265.46,966
127,1.000000,0,0.00,65.2458,172,123,0.00,0.0000,13586.80,5434.72,936
128,1.000000,0,0.00,64.4529,147,101,0.00,0.0000,0.00,0.00,932
129,1.000000,0,0.00,65.3412,162,118,0.00,0.0000,0.00,0.00,924
130,1.000000,0,0.00,65.9776,180,132,0.00,0.0000,23909.19,9563.68,1012
131,1.000000,0,0.00,62.4504,120,78,0.00,0.0000,3781.88,1512.75,927
132,1.000000,0,0.00,63.0877,127,81,0.00,0.0000,0.00,0.00,957
133,1.000000,0,0.00,62.9533,137,98,0.00,0.0000,13602.81,5441.12,954
134,1.000000,0,0.00,66.8108,169,123,0.00,0.0000,0.00,0.00,914
135,1.000000,0,0.00,63.5168,145,99,0.00,0.0000,0.00,0.00,1029
136,1.000000,0,0.00,64.4137,147,102,0.00,0.0000,0.00,0.00,955
137,1.000000,0,0.00,62.8380,146,93,0.00,0.0000,15703.95,6281.58,1028
138,1.000000,0,0.00,63.9309,147,99,0.00,0.0000,10256.12,4102.45,948
139,1.000000,0,0.00,64.5366,172,121,0.00,0.0000,5784.91,2313.96,1009
140,1.000000,0,0.00,63.0721,126,90,0.00,0.0000,0.00,0.00,981
141,1.000000,0,0.00,63.7817,157,108,0.00,0.0000,14169.03,5667.61,993
142,1.000000,0,0.00,64.1953,135,99,0.00,0.0000,0.00,0.00,938
143,1.000000,0,0.00,64.9114,164,101,0.00,0.0000,9982.54,3993.02,975
144,1.000000,0,0.00,63.8146,143,110,0.00,0.0000,0.00,0.00,959
145,1.000000,0,0.00,63.5787,129,88,0.00,0.0000,0.00,0.00,965
146,1.000000,0,0.00,64.3876,146,108,0.00,0.0000,11039.10,4415.64,927
147,1.000000,0,0.00,63.7267,149,100,0.00,0.0000,7455.68,2982.27,958
148,1.000000,0,0.00,63.3940,132,88,0.00,0.0000,0.00,0.00,923
149,1.000000,0,0.00,63.7061,144,93,0.00,0.0000,0.00,0.00,934
150,1.000000,0,0.00,63.7702,154,111,0.00,0.0000,13182.18,5272.87,941
151,1.000000,0,0.00,63.2322,126,93,0.00,0.0000,0.00,0.00,942
152,1.000000,0,0.00,62.5419,121,84,0.00,0.0000,12147.84,4859.13,991
153,1.000000,0,0.00,64.5748,175,127,0.00,0.0000,0.00,0.00,996
154,1.000000,0,0.00,63.0355,107,74,0.00,0.0000,13921.00,5568.40,920
155,1.000000,0,0.00,63.2030,132,97,0.00,0.0000,0.00,0.00,929
156,1.000000,0,0.00,64.5918,142,96,0.00,0.0000,0.00,0.00,932
157,1.000000,0,0.00,64.6387,160,119,0.00,0.0000,7337.08,2934.83,972
158,1.000000,0,0.00,63.6642,128,96,0.00,0.0000,5590.92,2236.37,924
159,1.000000,0,0.00,63.1973,141,95,0.00,0.0000,0.00,0.00,967
160,1.000000,0,0.00,64.2328,158,129,0.00,0.0000,0.00,0.00,954
161,1.000000,0,0.00,63.9547,147,109,0.00,0.0000,0.00,0.00,934
162,1.000000,0,0.00,64.1760,144,109,0.00,0.0000,0.00,0.00,950
163,1.000000,0,0.00,64.2643,144,106,0.00,0.0000,0.00,0.00,942
164,1.000000,0,0.00,64.0794,147,97,0.00,0.0000,0.00,0.00,970
165,1.000000,0,0.00,64.6814,167,120,0.00,0.0000,0.00,0.00,942
166,1.000000,0,0.00,66.1706,175,143,0.00,0.0000,11916.72,4766.69,969
167,1.000000,0,0.00,62.7404,117,74,0.00,0.0000,0.00,0.00,944
168,1.000000,0,0.00,63.9600,139,93,0.00,0.0000,0.00,0.00,946
169,1.000000,0,0.00,63.6175,123,96,0.00,0.0000,0.00,0.00,921
170,1.000000,0,0.00,64.1112,130,90,0.00,0.0000,11598.37,4639.35,938
171,1.000000,0,0.00,66.7473,198,160,0.00,0.0000,0.00,0.00,989
172,1.000000,0,0.00,62.7028,113,78,0.00,0.0000,0.00,0.00,917
173,1.000000,0,0.00,65.1925,160,102,0.00,0.0000,0.00,0.00,953
174,1.000000,0,0.00,64.2665,149,97,0.00,0.0000,12440.53,4976.21,991
175,1.000000,0,0.00,64.3331,157,106,0.00,0.0000,7618.33,3047.33,925
176,1.000000,0,0.00,63.1767,128,95,0.00,0.0000,13510.67,5404.27,950
177,1.000000,0,0.00,64.8661,149,119,0.00,0.0000,0.00,0.00,954
178,1.000000,0,0.00,65.0110,148,111,0.00,0.0000,0.00,0.00,953
179,1.000000,0,0.00,64.0395,153,117,0.00,0.0000,24115.82,9646.33,998
180,1.000000,0,0.00,63.4706,135,93,0.00,0.0000,9481.08,3792.43,969
181,1.000000,0,0.00,63.4634,139,95,0.00,0.0000,0.00,0.00,961
182,1.000000,0,0.00,62.7040,117,82,0.00,0.0000,1584.64,633.86,925
183,1.000000,0,0.00,64.0256,142,108,0.00,0.0000,0.00,0.00,917
184,1.000000,0,0.00,63.2114,124,98,0.00,0.0000,3651.29,1460.52,958
185,1.000000,0,0.00,63.9616,153,112,0.00,0.0000,0.00,0.00,968
186,1.000000,0,0.00,63.3676,135,100,0.00,0.0000,0.00,0.00,917
187,1.000000,0,0.00,63.1081,140,99,0.00,0.0000,0.00,0.00,954
188,1.000000,0,0.00,64.4849,160,105,0.00,0.0000,0.00,0.00,962
189,1.000000,0,0.00,65.2138,181,121,0.00,0.0000,0.00,0.00,965
190,1.000000,0,0.00,63.4751,141,102,0.00,0.0000,0.00,0.00,961
191,1.000000,0,0.00,63.8669,141,106,0.00,0.0000,0.00,0.00,941
192,1.000000,0,0.00,63.6336,141,87,0.00,0.0000,14127.98,5651.19,941
193,1.000000,0,0.00,62.9656,121,96,0.00,0.0000,0.00,0.00,927
194,1.000000,0,0.00,64.7814,157,115,0.00,0.0000,0.00,0.00,974
195,1.000000,0,0.00,63.7145,139,87,0.00,0.0000,0.00,0.00,990
196,1.000000,0,0.00,63.3698,130,85,0.00,0.0000,0.00,0.00,936
197,1.000000,0,0.00,64.1148,142,107,0.00,0.0000,0.00,0.00,882
198,1.000000,0,0.00,63.6507,151,107,0.00,0.0000,5093.65,2037.46,982
199,1.000000,0,0.00,64.8391,156,96,0.00,0.0000,11482.78,4593.11,990
200,1.000000,0,0.00,62.7422,132,94,0.00,0.0000,0.00,0.00,963
