run_id,lineAvailability,unplannedDowntimeCount,unplannedDowntimeMinutes,avgCycleMinutes,changeoverEventCount,wipPeak,rippleEffectMinutes,failurePredictionLeadTime,maintenanceCost,plannedMaintMinutes,completedCount
824,1.000000,0,0.00,62.2384,101,65,0.00,0.0000,12393.70,4957.48,908
825,1.000000,0,0.00,64.1991,159,115,0.00,0.0000,13680.68,5472.27,945
826,1.000000,0,0.00,63.4265,145,101,0.00,0.0000,9567.36,3826.95,994
827,1.000000,0,0.00,67.0737,198,160,0.00,0.0000,22664.30,9065.72,967
828,1.000000,0,0.00,64.9460,159,127,0.00,0.0000,0.00,0.00,989
829,1.000000,0,0.00,62.4854,132,98,0.00,0.0000,0.00,0.00,983
830,1.000000,0,0.00,65.4004,172,125,0.00,0.0000,0.00,0.00,1001
831,1.000000,0,0.00,64.3304,154,99,0.00,0.0000,0.00,0.00,941
832,1.000000,0,0.00,65.2957,154,115,0.00,0.0000,13597.48,5438.99,918
833,1.000000,0,0.00,64.4814,148,103,0.00,0.0000,0.00,0.00,912
834,1.000000,0,0.00,66.9727,160,118,0.00,0.0000,9274.13,3709.65,931
835,1.000000,0,0.00,64.4720,133,93,0.00,0.0000,0.00,0.00,936
836,1.000000,0,0.00,64.5963,155,96,0.00,0.0000,0.00,0.00,970
837,1.000000,0,0.00,62.8269,126,88,0.00,0.0000,0.00,0.00,914
838,1.000000,0,0.00,63.9318,144,96,0.00,0.0000,0.00,0.00,965
839,1.000000,0,0.00,64.6367,136,98,0.00,0.0000,0.00,0.00,959
840,1.000000,0,0.00,64.4136,160,103,0.00,0.0000,0.00,0.00,928
841,1.000000,0,0.00,63.0161,136,91,0.00,0.0000,0.00,0.00,924
842,1.000000,0,0.00,65.7195,149,106,0.00,0.0000,0.00,0.00,932
843,1.000000,0,0.00,63.2799,134,93,0.00,0.0000,0.00,0.00,965
844,1.000000,0,0.00,63.0713,119,79,0.00,0.0000,0.00,0.00,960
845,1.000000,0,0.00,64.4113,160,115,0.00,0.0000,0.00,0.00,999
846,1.000000,0,0.00,62.7583,134,82,0.00,0.0000,0.00,0.00,973
847,1.000000,0,0.00,64.1549,143,101,0.00,0.0000,12824.37,5129.75,928
848,1.000000,0,0.00,64.0322,146,110,0.00,0.0000,0.00,0.00,940
849,1.000000,0,0.00,64.8438,173,133,0.00,0.0000,0.00,0.00,976
850,1.000000,0,0.00,63.9345,148,110,0.00,0.0000,0.00,0.00,967
851,1.000000,0,0.00,64.1776,151,97,0.00,0.0000,0.00,0.00,967
852,1.000000,0,0.00,64.2077,152,107,0.00,0.0000,0.00,0.00,928
853,1.000000,0,0.00,64.3018,146,105,0.00,0.0000,0.00,0.00,931
854,1.000000,0,0.00,63.6536,130,95,0.00,0.0000,0.00,0.00,940
855,1.000000,0,0.00,63.2128,136,94,0.00,0.0000,0.00,0.00,982
856,1.000000,0,0.00,65.7496,169,127,0.00,0.0000,0.00,0.00,954
857,1.000000,0,0.00,64.3662,136,90,0.00,0.0000,6675.05,2670.02,903
858,1.000000,0,0.00,64.6288,149,94,0.00,0.0000,7271.40,2908.56,956
859,1.000000,0,0.00,64.8611,151,128,0.00,0.0000,0.00,0.00,906
860,1.000000,0,0.00,62.8290,129,86,0.00,0.0000,0.00,0.00,950
861,1.000000,0,0.00,63.4953,144,105,0.00,0.0000,14243.89,5697.56,977
862,1.000000,0,0.00,63.8914,150,98,0.00,0.0000,0.00,0.00,974
863,1.000000,0,0.00,62.4701,137,95,0.00,0.0000,0.00,0.00,996
864,1.000000,0,0.00,64.7606,149,99,0.00,0.0000,8500.86,3400.35,958
865,1.000000,0,0.00,63.0283,125,82,0.00,0.0000,0.00,0.00,934
866,1.000000,0,0.00,63.3816,127,86,0.00,0.0000,0.00,0.00,880
867,1.000000,0,0.00,63.3426,130,94,0.00,0.0000,0.00,0.00,957
868,1.000000,0,0.00,62.9536,128,84,0.00,0.0000,9117.15,3646.86,929
869,1.000000,0,0.00,63.3770,141,91,0.00,0.0000,0.00,0.00,972
870,1.000000,0,0.00,62.9160,137,92,0.00,0.0000,0.00,0.00,1019
871,1.000000,0,0.00,63.4799,150,102,0.00,0.0000,0.00,0.00,978
872,1.000000,0,0.00,63.6860,133,89,0.00,0.0000,14154.90,5661.96,928
873,1.000000,0,0.00,64.7387,145,103,0.00,0.0000,9211.24,3684.50,919
874,1.000000,0,0.00,64.9506,168,127,0.00,0.0000,4704.75,1881.90,923
875,1.000000,0,0.00,62.9403,122,91,0.00,0.0000,11531.20,4612.48,954
876,1.000000,0,0.00,63.7993,139,111,0.00,0.0000,0.00,0.00,922
877,1.000000,0,0.00,62.6661,125,86,0.00,0.0000,5878.09,2351.24,976
878,1.000000,0,0.00,63.5756,126,94,0.00,0.0000,12728.10,5091.24,920
879,1.000000,0,0.00,63.8263,140,101,0.00,0.0000,0.00,0.00,924
880,1.000000,0,0.00,63.3690,148,98,0.00,0.0000,14911.00,5964.40,992
881,1.000000,0,0.00,64.7973,157,106,0.00,0.0000,0.00,0.00,942
882,1.000000,0,0.00,63.4722,143,92,0.00,0.0000,0.00,0.00,924
883,1.000000,0,0.00,63.5617,142,102,0.00,0.0000,14010.05,5604.02,1005
884,1.000000,0,0.00,63.4968,145,101,0.00,0.0000,0.00,0.00,971
885,1.000000,0,0.00,63.9781,146,103,0.00,0.0000,0.00,0.00,945
886,1.000000,0,0.00,63.4443,124,91,0.00,0.0000,0.00,0.00,913
887,1.000000,0,0.00,64.6244,150,104,0.00,0.0000,0.00,0.00,911
888,1.000000,0,0.00,64.6967,157,102,0.00,0.0000,24988.79,9995.52,949
889,1.000000,0,0.00,64.0365,147,112,0.00,0.0000,0.00,0.00,971
890,1.000000,0,0.00,64.9520,146,108,0.00,0.0000,0.00,0.00,943
891,1.000000,0,0.00,63.0626,130,84,0.00,0.0000,0.00,0.00,954
892,1.000000,0,0.00,66.1837,147,110,0.00,0.0000,0.00,0.00,924
893,1.000000,0,0.00,64.1365,151,101,0.00,0.0000,0.00,0.00,926
894,1.000000,0,0.00,63.2042,131,99,0.00,0.0000,9656.28,3862.51,995
895,1.000000,0,0.00,64.2682,158,106,0.00,0.0000,0.00,0.00,909
896,1.000000,0,0.00,62.9386,123,90,0.00,0.0000,0.00,0.00,979
897,1.000000,0,0.00,62.8305,122,88,0.00,0.0000,13855.14,5542.06,1011
898,1.000000,0,0.00,63.1782,127,91,0.00,0.0000,12010.90,4804.36,986
899,1.000000,0,0.00,63.9792,144,111,0.00,0.0000,0.00,0.00,933
900,1.000000,0,0.00,63.8858,151,102,0.00,0.0000,0.00,0.00,930
901,1.000000,0,0.00,63.6515,129,88,0.00,0.0000,0.00,0.00,945
902,1.000000,0,0.00,63.0342,123,78,0.00,0.0000,0.00,0.00,985
903,1.000000,0,0.00,63.5490,150,115,0.00,0.0000,0.00,0.00,994
904,1.000000,0,0.00,63.9916,138,92,0.00,0.0000,0.00,0.00,942
905,1.000000,0,0.00,62.9463,138,98,0.00,0.0000,0.00,0.00,996
906,1.000000,0,0.00,64.1805,157,114,0.00,0.0000,0.00,0.00,967
907,1.000000,0,0.00,64.5271,143,97,0.00,0.0000,0.00,0.00,943
908,1.000000,0,0.00,62.7502,129,87,0.00,0.0000,0.00,0.00,924
909,1.000000,0,0.00,63.4630,145,98,0.00,0.0000,0.00,0.00,1000
910,1.000000,0,0.00,63.8966,152,108,0.00,0.0000,0.00,0.00,937
911,1.000000,0,0.00,64.2155,147,113,0.00,0.0000,0.00,0.00,950
912,1.000000,0,0.00,64.3897,132,94,0.00,0.0000,0.00,0.00,905
913,1.000000,0,0.00,63.9743,141,95,0.00,0.0000,0.00,0.00,922
914,1.000000,0,0.00,63.8021,143,94,0.00,0.0000,0.00,0.00,922
915,1.000000,0,0.00,62.6736,121,76,0.00,0.0000,2514.33,1005.73,955
916,1.000000,0,0.00,64.0536,151,102,0.00,0.0000,6705.28,2682.11,950
917,1.000000,0,0.00,63.8257,150,91,0.00,0.0000,0.00,0.00,1008
918,1.000000,0,0.00,63.7999,138,88,0.00,0.0000,0.00,0.00,971
919,1.000000,0,0.00,63.4680,148,98,0.00,0.0000,0.00,0.00,989
920,1.000000,0,0.00,62.6881,112,80,0.00,0.0000,6710.20,2684.08,892
921,1.000000,0,0.00,62.3160,103,63,0.00,0.0000,0.00,0.00,883
922,1.000000,0,0.00,64.8128,171,117,0.00,0.0000,0.00,0.00,969
923,1.000000,0,0.00,63.3883,133,90,0.00,0.0000,0.00,0.00,981
924,1.000000,0,0.00,65.0715,162,116,0.00,0.0000,11971.45,4788.58,939
925,1.000000,0,0.00,62.9773,115,82,0.00,0.0000,0.00,0.00,966
926,1.000000,0,0.00,63.4583,151,95,0.00,0.0000,0.00,0.00,974
927,1.000000,0,0.00,62.9834,131,88,0.00,0.0000,23068.02,9227.21,981
928,1.000000,0,0.00,63.1073,134,97,0.00,0.0000,0.00,0.00,997
929,1.000000,0,0.00,61.9907,109,76,0.00,0.0000,0.00,0.00,990
930,1.000000,0,0.00,65.5077,183,126,0.00,0.0000,7839.80,3135.92,972
931,1.000000,0,0.00,64.9377,148,113,0.00,0.0000,0.00,0.00,947
932,1.000000,0,0.00,63.2303,147,94,0.00,0.0000,0.00,0.00,989
933,1.000000,0,0.00,63.8101,147,92,0.00,0.0000,4770.86,1908.34,930
934,1.000000,0,0.00,62.1692,118,81,0.00,0.0000,11790.67,4716.27,952
935,1.000000,0,0.00,62.7350,129,87,0.00,0.0000,0.00,0.00,957
936,1.000000,0,0.00,64.1972,163,123,0.00,0.0000,17915.39,7166.16,964
937,1.000000,0,0.00,63.2065,134,98,0.00,0.0000,12028.26,4811.30,940
938,1.000000,0,0.00,64.7958,142,95,0.00,0.0000,14474.41,5789.77,949
939,1.000000,0,0.00,63.2479,122,90,0.00,0.0000,9913.48,3965.39,931
940,1.000000,0,0.00,62.3184,112,73,0.00,0.0000,0.00,0.00,920
941,1.000000,0,0.00,64.2292,144,101,0.00,0.0000,0.00,0.00,902
942,1.000000,0,0.00,64.0865,163,116,0.00,0.0000,0.00,0.00,959
943,1.000000,0,0.00,63.4372,143,107,0.00,0.0000,0.00,0.00,984
944,1.000000,0,0.00,64.8527,159,101,0.00,0.0000,11185.70,4474.28,955
945,1.000000,0,0.00,63.1207,116,86,0.00,0.0000,0.00,0.00,932
946,1.000000,0,0.00,63.7973,148,98,0.00,0.0000,9380.65,3752.26,968
947,1.000000,0,0.00,62.5569,131,94,0.00,0.0000,0.00,0.00,929
948,1.000000,0,0.00,64.7242,157,114,0.00,0.0000,6212.50,2485.00,986
949,1.000000,0,0.00,63.4387,119,75,0.00,0.0000,0.00,0.00,887
950,1.000000,0,0.00,62.9512,134,93,0.00,0.0000,9504.17,3801.67,900
951,1.000000,0,0.00,62.8529,129,96,0.00,0.0000,0.00,0.00,934
952,1.000000,0,0.00,63.9566,143,113,0.00,0.0000,11503.26,4601.30,915
953,1.000000,0,0.00,64.1345,145,106,0.00,0.0000,14643.49,5857.40,978
954,1.000000,0,0.00,62.7762,128,91,0.00,0.0000,0.00,0.00,992
955,1.000000,0,0.00,64.9037,157,120,0.00,0.0000,14935.11,5974.04,974
956,1.000000,0,0.00,64.0977,138,110,0.00,0.0000,8356.58,3342.63,950
957,1.000000,0,0.00,64.2583,169,105,0.00,0.0000,0.00,0.00,982
958,1.000000,0,0.00,62.7283,126,86,0.00,0.0000,0.00,0.00,940
959,1.000000,0,0.00,63.1570,137,90,0.00,0.0000,13377.30,5350.92,962
960,1.000000,0,0.00,64.5854,162,110,0.00,0.0000,0.00,0.00,996
961,1.000000,0,0.00,63.6777,141,97,0.00,0.0000,0.00,0.00,936
962,1.000000,0,0.00,63.9102,148,112,0.00,0.0000,0.00,0.00,942
963,1.000000,0,0.00,63.7505,123,80,0.00,0.0000,0.00,0.00,909
964,1.000000,0,0.00,63.1722,123,85,0.00,0.0000,0.00,0.00,976
965,1.000000,0,0.00,64.5076,144,101,0.00,0.0000,14101.75,5640.70,935
966,1.000000,0,0.00,65.5248,169,133,0.00,0.0000,9657.59,3863.04,969
967,1.000000,0,0.00,64.3415,153,108,0.00,0.0000,11354.63,4541.85,935
968,1.000000,0,0.00,63.1749,138,99,0.00,0.0000,0.00,0.00,974
969,1.000000,0,0.00,65.2024,163,126,0.00,0.0000,0.00,0.00,948
970,1.000000,0,0.00,64.6804,144,97,0.00,0.0000,0.00,0.00,954
971,1.000000,0,0.00,64.5331,155,117,0.00,0.0000,0.00,0.00,961
972,1.000000,0,0.00,61.6211,96,60,0.00,0.0000,0.00,0.00,923
973,1.000000,0,0.00,64.2664,148,111,0.00,0.0000,0.00,0.00,940
974,1.000000,0,0.00,63.7636,152,108,0.00,0.0000,0.00,0.00,959
975,1.000000,0,0.00,63.6721,133,98,0.00,0.0000,0.00,0.00,967
976,1.000000,0,0.00,62.8197,142,104,0.00,0.0000,0.00,0.00,1006
977,1.000000,0,0.00,62.8244,136,89,0.00,0.0000,5650.30,2260.12,990
978,1.000000,0,0.00,63.6198,126,99,0.00,0.0000,3122.82,1249.13,917
979,1.000000,0,0.00,65.7165,181,127,0.00,0.0000,0.00,0.00,976
980,1.000000,0,0.00,63.1506,137,86,0.00,0.0000,8335.87,3334.35,931
981,1.000000,0,0.00,63.3805,139,101,0.00,0.0000,0.00,0.00,981
982,1.000000,0,0.00,62.9288,126,85,0.00,0.0000,0.00,0.00,951
983,1.000000,0,0.00,63.8056,134,98,0.00,0.0000,8467.94,3387.17,940
984,1.000000,0,0.00,63.6341,137,96,0.00,0.0000,0.00,0.00,950
985,1.000000,0,0.00,62.4153,124,89,0.00,0.0000,0.00,0.00,942
986,1.000000,0,0.00,63.5472,132,103,0.00,0.0000,0.00,0.00,928
987,1.000000,0,0.00,63.9553,143,109,0.00,0.0000,9831.54,3932.62,975
988,1.000000,0,0.00,64.1707,145,101,0.00,0.0000,12114.16,4845.67,936
989,1.000000,0,0.00,63.1851,132,85,0.00,0.0000,0.00,0.00,969
990,1.000000,0,0.00,65.5393,177,130,0.00,0.0000,0.00,0.00,973
991,1.000000,0,0.00,63.7802,151,101,0.00,0.0000,0.00,0.00,1005
992,1.000000,0,0.00,64.0784,141,92,0.00,0.0000,0.00,0.00,945
993,1.000000,0,0.00,64.8236,142,103,0.00,0.0000,7910.61,3164.24,932
994,1.000000,0,0.00,65.0063,157,112,0.00,0.0000,0.00,0.00,911
995,1.000000,0,0.00,64.7537,149,110,0.00,0.0000,8497.83,3399.13,940
996,1.000000,0,0.00,65.1342,184,125,0.00,0.0000,0.00,0.00,963
997,1.000000,0,0.00,66.6504,170,129,0.00,0.0000,0.00,0.00,909
998,1.000000,0,0.00,65.2222,161,124,0.00,0.0000,0.00,0.00,942
999,1.000000,0,0.00,63.1739,140,91,0.00,0.0000,0.00,0.00,956
1000,1.000000,0,0.00,64.6485,140,111,0.00,0.0000,0.00,0.00,942
